date,temperature_max,temperature_min,precipitation_sum,windspeed_max,weather_code
2017-10-08,16.7,10.4,0.0,12.6,3
2017-10-09,15.3,11.4,0.0,17.0,3
2017-10-10,16.5,13.3,1.0,25.1,51
2017-10-11,17.2,12.7,1.0,33.1,51
2017-10-12,15.9,11.3,0.8,19.5,51
2017-10-13,19.2,12.3,0.0,30.8,3
2017-10-14,18.6,13.3,0.3,19.6,51
2017-10-15,17.9,13.6,0.0,19.2,3
2017-10-16,20.9,13.3,0.0,36.9,3
2017-10-17,15.1,10.4,3.2,34.9,55
2017-10-18,13.5,10.5,1.5,15.5,53
2017-10-19,15.8,10.0,9.9,33.7,63
2017-10-20,14.9,11.3,1.7,33.1,53
2017-10-21,15.0,11.0,5.4,43.2,63
2017-10-22,12.6,9.0,0.2,32.3,51
2017-10-23,16.5,11.6,0.6,17.9,51
2017-10-24,17.7,14.3,0.0,25.9,3
2017-10-25,15.3,8.9,0.0,24.4,3
2017-10-26,16.0,8.3,0.0,12.5,3
2017-10-27,13.6,7.6,0.0,12.5,3
2017-10-28,14.4,7.5,0.0,28.1,3
2017-10-29,14.2,7.1,0.2,23.9,51
2017-10-30,10.5,2.9,0.0,10.3,3
2017-10-31,13.3,5.9,0.0,19.9,3
2017-11-01,14.4,6.8,0.1,11.5,51
2017-11-02,11.2,5.9,0.0,8.7,3
2017-11-03,13.4,6.2,0.5,9.6,51
2017-11-04,12.5,7.3,11.8,21.1,63
2017-11-05,10.1,4.2,0.1,25.3,51
2017-11-06,10.6,3.8,0.0,20.8,3
2017-11-07,12.2,5.8,6.0,29.0,61
2017-11-08,9.3,1.3,0.0,13.1,3
2017-11-09,13.5,5.8,0.3,15.1,51
2017-11-10,12.4,7.6,0.4,33.5,51
2017-11-11,13.0,8.7,6.9,35.0,55
2017-11-12,8.7,4.1,2.1,27.8,53
2017-11-13,7.3,0.5,0.0,12.1,3
2017-11-14,11.7,6.0,2.5,18.6,55
2017-11-15,12.8,9.3,0.1,15.2,51
2017-11-16,12.8,4.5,0.0,23.1,3
2017-11-17,8.0,1.1,0.0,10.0,3
2017-11-18,11.7,4.3,0.9,25.3,53
2017-11-19,8.4,2.2,0.0,12.6,3
2017-11-20,12.7,8.6,0.7,29.0,51
2017-11-21,13.7,10.7,1.5,27.1,51
2017-11-22,14.9,12.5,3.2,40.5,55
2017-11-23,13.1,7.2,2.8,32.1,61
2017-11-24,7.6,1.4,0.2,10.0,51
2017-11-25,6.5,1.9,0.0,21.9,3
2017-11-26,8.7,3.1,0.1,23.2,51
2017-11-27,10.8,5.7,9.0,34.3,63
2017-11-28,7.0,1.8,0.1,18.3,51
2017-11-29,6.4,0.5,0.0,23.1,3
2017-11-30,4.6,0.1,0.1,21.3,51
2017-12-01,5.5,0.9,0.0,24.5,3
2017-12-02,7.4,0.5,0.6,9.4,51
2017-12-03,9.7,5.0,0.1,13.6,51
2017-12-04,9.7,3.8,0.2,13.5,51
2017-12-05,9.0,3.8,0.0,14.7,3
2017-12-06,10.8,6.9,0.9,32.7,51
2017-12-07,13.1,4.8,3.9,35.8,61
2017-12-08,4.4,1.5,0.0,25.9,2
2017-12-09,4.4,-0.1,0.1,14.7,51
2017-12-10,5.5,-0.6,17.6,38.6,73
2017-12-11,1.8,-1.6,2.4,30.3,73
2017-12-12,6.6,-6.0,0.6,23.9,51
2017-12-13,8.3,3.9,10.9,36.4,61
2017-12-14,5.9,3.7,2.7,37.8,73
2017-12-15,5.8,1.5,0.7,24.1,51
2017-12-16,6.3,0.4,0.0,20.8,3
2017-12-17,10.5,0.9,1.7,24.6,53
2017-12-18,10.0,0.6,0.0,13.0,3
2017-12-19,8.2,0.8,0.0,10.5,3
2017-12-20,11.3,8.6,0.0,16.6,3
2017-12-21,10.5,9.2,0.0,21.8,3
2017-12-22,11.2,9.8,1.9,17.9,53
2017-12-23,9.9,8.5,0.0,23.3,3
2017-12-24,10.1,8.8,0.0,24.8,3
2017-12-25,11.6,4.5,4.3,38.2,61
2017-12-26,8.0,3.6,8.9,26.5,61
2017-12-27,4.4,1.6,7.3,33.7,75
2017-12-28,4.7,-0.2,0.0,15.2,3
2017-12-29,7.8,1.8,5.1,38.4,61
2017-12-30,13.0,5.1,2.7,47.3,53
2017-12-31,13.2,6.4,11.8,36.0,63
2018-01-01,7.7,5.2,1.7,32.6,53
2018-01-02,12.0,3.9,5.5,44.3,61
2018-01-03,10.6,7.6,0.9,48.2,51
2018-01-04,12.2,6.2,4.0,50.6,55
2018-01-05,7.4,1.6,0.4,27.4,51
2018-01-06,5.4,-1.4,0.0,23.2,3
2018-01-07,4.6,0.7,0.0,30.5,2
2018-01-08,3.9,0.6,0.0,20.8,3
2018-01-09,8.5,2.4,0.1,20.5,51
2018-01-10,9.1,2.3,1.0,15.9,53
2018-01-11,6.3,1.9,0.0,13.2,3
2018-01-12,7.3,2.5,0.0,17.8,3
2018-01-13,7.7,5.3,0.8,22.3,51
2018-01-14,5.6,2.6,0.0,22.8,3
2018-01-15,10.6,6.4,6.3,35.9,53
2018-01-16,6.7,3.2,3.3,32.8,73
2018-01-17,7.2,2.9,5.3,36.0,61
2018-01-18,11.0,3.7,3.7,53.4,61
2018-01-19,6.4,2.6,0.0,29.5,2
2018-01-20,7.0,2.5,1.1,15.9,51
2018-01-21,10.8,2.2,9.8,31.7,61
2018-01-22,9.6,7.1,0.0,26.6,3
2018-01-23,13.3,7.0,1.2,29.3,53
2018-01-24,12.6,6.2,11.2,38.3,63
2018-01-25,9.1,4.7,0.3,26.2,51
2018-01-26,7.5,2.9,0.0,18.9,3
2018-01-27,11.0,3.8,1.8,31.7,51
2018-01-28,11.3,9.2,0.0,28.9,3
2018-01-29,11.2,1.8,0.7,34.7,51
2018-01-30,10.0,-0.0,0.0,25.7,3
2018-01-31,9.1,4.1,2.1,35.3,53
2018-02-01,6.9,3.1,0.2,29.2,51
2018-02-02,7.9,2.1,0.0,18.6,3
2018-02-03,5.8,3.0,4.0,18.2,53
2018-02-04,5.3,0.2,0.1,25.7,51
2018-02-05,4.1,-2.2,0.0,17.1,3
2018-02-06,3.3,-3.0,0.3,16.6,71
2018-02-07,4.8,-2.5,0.0,13.1,3
2018-02-08,8.2,-0.3,3.8,29.3,61
2018-02-09,7.9,0.4,5.6,33.6,61
2018-02-10,10.8,0.4,4.9,37.3,55
2018-02-11,9.8,0.9,0.4,43.9,71
2018-02-12,6.0,0.2,0.0,23.2,3
2018-02-13,6.6,0.3,5.0,39.5,61
2018-02-14,9.8,-1.2,5.7,38.2,61
2018-02-15,7.9,4.5,0.4,31.2,51
2018-02-16,8.8,1.5,0.0,18.9,3
2018-02-17,9.1,2.4,0.1,16.6,51
2018-02-18,8.8,3.2,0.3,18.9,51
2018-02-19,12.4,7.2,2.4,15.6,53
2018-02-20,10.1,4.8,0.0,29.6,3
2018-02-21,7.7,3.8,0.0,17.0,3
2018-02-22,4.7,-0.7,0.0,14.8,3
2018-02-23,4.8,-2.4,0.0,20.8,1
2018-02-24,5.7,-3.5,0.0,21.3,2
2018-02-25,5.0,-1.4,0.0,22.8,0
2018-02-26,1.7,-2.3,0.0,23.2,3
2018-02-27,1.8,-4.2,0.4,18.4,71
2018-02-28,0.4,-5.5,0.0,31.3,3
2018-03-01,-1.0,-5.4,8.9,34.3,75
2018-03-02,-0.4,-2.0,3.8,36.6,73
2018-03-03,3.5,-0.2,1.9,25.6,71
2018-03-04,8.4,-0.0,2.8,22.5,55
2018-03-05,9.6,3.4,7.6,22.7,55
2018-03-06,7.1,-0.2,0.0,18.1,3
2018-03-07,6.9,-1.0,0.2,18.2,51
2018-03-08,7.8,2.8,1.6,31.9,53
2018-03-09,10.1,0.7,6.5,20.9,55
2018-03-10,14.0,6.6,3.6,27.7,55
2018-03-11,12.7,5.6,8.9,23.7,63
2018-03-12,10.0,5.8,3.2,19.1,55
2018-03-13,9.9,3.7,0.4,18.4,51
2018-03-14,10.9,4.3,2.1,33.6,53
2018-03-15,12.0,7.7,8.6,33.2,61
2018-03-16,11.6,5.1,10.5,18.5,63
2018-03-17,5.5,-1.1,0.7,33.7,71
2018-03-18,0.5,-1.9,5.7,28.0,73
2018-03-19,2.7,-1.6,1.8,33.9,73
2018-03-20,7.2,0.6,0.1,21.9,51
2018-03-21,7.5,-0.5,0.0,23.8,3
2018-03-22,8.2,4.6,0.0,24.5,3
2018-03-23,9.9,6.4,4.2,30.8,55
2018-03-24,10.0,6.1,4.0,16.3,53
2018-03-25,12.1,4.3,0.0,12.6,3
2018-03-26,11.3,0.2,0.9,19.4,51
2018-03-27,11.3,6.2,3.0,27.8,55
2018-03-28,8.2,3.2,6.3,25.7,55
2018-03-29,8.3,2.8,3.8,21.3,71
2018-03-30,6.8,0.1,12.3,16.6,61
2018-03-31,7.7,3.2,6.2,22.7,55
2018-04-01,7.5,0.2,7.5,19.4,73
2018-04-02,12.5,2.6,7.8,30.2,61
2018-04-03,12.7,7.7,1.4,25.3,51
2018-04-04,13.0,5.0,4.6,27.0,61
2018-04-05,10.7,1.7,0.0,26.1,3
2018-04-06,13.9,5.2,0.0,27.3,3
2018-04-07,14.3,6.7,11.2,16.1,63
2018-04-08,11.8,5.2,1.4,12.0,51
2018-04-09,9.9,5.6,3.2,15.6,53
2018-04-10,12.9,8.7,5.0,21.2,55
2018-04-11,10.1,8.2,7.9,18.0,63
2018-04-12,10.4,7.6,0.0,15.1,3
2018-04-13,12.0,6.9,0.1,13.7,51
2018-04-14,15.7,6.3,0.3,15.3,51
2018-04-15,12.5,8.2,2.7,24.0,53
2018-04-16,13.4,7.0,1.2,26.8,53
2018-04-17,15.1,10.4,0.3,42.7,51
2018-04-18,20.9,11.9,0.2,27.1,51
2018-04-19,20.5,10.9,0.0,20.1,2
2018-04-20,18.4,8.2,0.0,11.0,3
2018-04-21,22.4,8.8,0.6,22.9,51
2018-04-22,15.6,8.9,0.2,23.5,51
2018-04-23,12.9,8.7,0.0,24.9,3
2018-04-24,14.0,8.9,1.9,33.9,53
2018-04-25,11.9,7.9,1.9,35.5,55
2018-04-26,11.6,7.2,0.3,28.8,51
2018-04-27,9.5,7.2,11.6,19.4,63
2018-04-28,10.1,6.7,0.0,15.9,3
2018-04-29,9.7,3.5,0.3,26.1,51
2018-04-30,10.0,3.8,0.0,27.4,3
2018-05-01,12.5,3.0,1.8,30.8,53
2018-05-02,12.7,7.3,9.3,35.1,61
2018-05-03,13.9,6.0,0.0,16.6,3
2018-05-04,15.9,8.1,0.4,11.7,51
2018-05-05,19.9,7.9,0.0,11.0,3
2018-05-06,22.1,8.5,0.0,8.6,3
2018-05-07,24.5,10.1,0.0,11.3,0
2018-05-08,15.6,9.1,0.0,25.6,3
2018-05-09,14.6,8.2,0.9,15.7,53
2018-05-10,13.1,6.0,1.5,21.0,53
2018-05-11,14.1,6.0,4.7,26.9,63
2018-05-12,12.8,5.4,0.0,13.1,3
2018-05-13,14.5,5.8,0.3,18.4,51
2018-05-14,17.2,5.1,0.0,14.5,0
2018-05-15,19.4,6.5,0.0,17.9,3
2018-05-16,15.4,9.6,0.3,22.0,51
2018-05-17,15.9,6.6,0.0,15.9,3
2018-05-18,17.0,6.0,0.0,11.7,3
2018-05-19,20.0,7.1,0.0,13.7,3
2018-05-20,20.9,8.6,0.0,13.8,3
2018-05-21,21.9,9.2,0.3,12.3,51
2018-05-22,21.7,10.7,0.0,20.6,3
2018-05-23,20.8,9.3,0.4,20.8,51
2018-05-24,17.4,10.8,8.7,18.1,55
2018-05-25,16.1,10.8,3.1,14.2,55
2018-05-26,23.1,13.5,3.6,27.8,53
2018-05-27,21.7,14.5,2.8,25.9,55
2018-05-28,21.8,12.9,0.1,20.1,51
2018-05-29,18.8,15.1,5.0,25.5,55
2018-05-30,17.1,13.8,14.1,16.1,63
2018-05-31,21.7,14.1,12.9,10.4,63
2018-06-01,20.5,13.7,4.1,16.8,61
2018-06-02,20.2,13.7,0.4,15.7,51
2018-06-03,22.7,11.7,0.0,11.2,2
2018-06-04,21.5,14.4,0.0,20.4,3
2018-06-05,17.4,13.5,0.0,16.9,3
2018-06-06,20.1,9.3,0.0,14.8,3
2018-06-07,18.4,11.7,4.0,12.7,53
2018-06-08,18.7,13.2,4.1,11.8,53
2018-06-09,20.1,13.0,0.1,14.6,51
2018-06-10,21.5,12.3,0.5,12.3,51
2018-06-11,22.9,13.1,0.0,18.3,3
2018-06-12,18.6,11.9,0.4,17.3,51
2018-06-13,19.7,12.5,2.4,22.7,53
2018-06-14,17.8,12.9,2.0,35.7,53
2018-06-15,17.5,12.0,0.0,19.5,3
2018-06-16,16.7,12.5,3.5,32.5,55
2018-06-17,18.3,13.3,2.3,26.7,53
2018-06-18,19.7,14.2,1.4,26.5,51
2018-06-19,20.0,15.7,0.6,25.2,51
2018-06-20,19.2,15.0,0.6,23.4,51
2018-06-21,17.6,10.4,0.0,21.5,3
2018-06-22,19.6,7.2,0.0,12.3,3
2018-06-23,21.2,8.7,0.0,11.9,3
2018-06-24,22.9,10.5,0.0,10.2,3
2018-06-25,26.2,13.1,0.0,7.4,1
2018-06-26,27.4,13.7,0.0,11.8,2
2018-06-27,26.7,13.6,0.0,17.1,0
2018-06-28,26.9,12.9,0.0,20.0,1
2018-06-29,26.0,14.0,0.0,19.5,0
2018-06-30,27.2,12.9,0.0,16.6,2
2018-07-01,26.6,16.0,2.4,15.4,55
2018-07-02,28.1,18.1,0.0,22.3,3
2018-07-03,26.3,14.4,0.0,23.8,2
2018-07-04,23.0,15.3,0.4,13.4,51
2018-07-05,25.3,14.7,0.3,15.5,51
2018-07-06,25.4,15.2,0.0,16.8,3
2018-07-07,27.4,14.6,0.0,15.9,3
2018-07-08,28.8,16.3,0.0,13.7,1
2018-07-09,28.0,17.2,0.0,15.6,3
2018-07-10,22.9,16.6,0.0,17.8,3
2018-07-11,24.3,15.3,0.1,11.7,51
2018-07-12,23.2,16.4,0.5,8.9,51
2018-07-13,23.9,15.2,5.2,11.2,63
2018-07-14,24.1,14.5,0.0,19.4,3
2018-07-15,25.1,14.4,0.0,18.1,2
2018-07-16,24.6,14.9,0.2,26.2,51
2018-07-17,21.4,14.7,0.0,19.5,3
2018-07-18,22.6,13.9,1.3,12.3,51
2018-07-19,24.9,15.0,0.4,16.0,51
2018-07-20,24.9,15.3,0.9,21.4,51
2018-07-21,23.8,14.7,0.3,12.0,51
2018-07-22,25.8,15.9,0.0,20.1,3
2018-07-23,24.9,17.4,0.0,17.3,3
2018-07-24,24.5,16.3,0.0,19.6,3
2018-07-25,24.0,13.7,0.0,12.3,3
2018-07-26,29.3,14.4,0.0,16.2,3
2018-07-27,26.7,15.7,1.3,21.8,51
2018-07-28,20.8,14.3,4.5,33.9,53
2018-07-29,21.6,15.0,13.2,37.7,63
2018-07-30,21.4,14.8,3.1,24.3,55
2018-07-31,21.8,13.7,1.1,18.0,51
2018-08-01,21.8,13.1,0.5,20.1,51
2018-08-02,24.7,14.8,0.0,14.0,3
2018-08-03,25.5,16.5,0.1,15.9,51
2018-08-04,25.3,16.7,0.0,14.4,3
2018-08-05,27.3,14.1,0.0,13.8,2
2018-08-06,23.5,15.9,0.0,14.0,3
2018-08-07,23.1,15.3,0.1,22.7,51
2018-08-08,20.2,13.9,3.7,20.0,61
2018-08-09,19.2,13.3,0.1,24.9,51
2018-08-10,19.1,11.5,4.7,27.7,61
2018-08-11,18.5,9.1,3.4,24.1,61
2018-08-12,20.2,15.2,15.9,28.4,63
2018-08-13,21.6,14.7,3.2,20.4,55
2018-08-14,20.7,14.4,0.7,27.5,51
2018-08-15,22.2,17.1,1.3,25.9,51
2018-08-16,18.6,14.3,10.9,25.7,63
2018-08-17,18.3,12.4,0.5,24.6,51
2018-08-18,20.3,15.5,1.5,23.9,51
2018-08-19,20.6,15.9,0.3,32.7,51
2018-08-20,21.7,17.1,0.8,19.7,51
2018-08-21,20.7,16.0,0.3,14.8,51
2018-08-22,21.7,15.9,0.3,18.5,51
2018-08-23,19.2,13.5,6.6,26.4,61
2018-08-24,16.1,11.0,5.5,30.1,63
2018-08-25,17.2,9.5,0.9,18.4,51
2018-08-26,19.2,10.7,15.1,31.0,63
2018-08-27,18.1,13.2,0.6,25.2,51
2018-08-28,18.2,12.5,0.0,10.7,3
2018-08-29,19.4,13.0,1.3,15.9,51
2018-08-30,17.9,8.1,0.0,9.5,3
2018-08-31,20.6,9.4,0.2,12.9,51
2018-09-01,21.7,13.0,0.0,13.9,3
2018-09-02,22.5,15.1,0.0,14.0,3
2018-09-03,22.3,14.1,1.1,16.9,51
2018-09-04,17.1,13.6,1.1,13.9,51
2018-09-05,19.5,12.5,0.0,15.7,3
2018-09-06,18.1,9.4,1.9,24.1,51
2018-09-07,16.3,9.6,0.0,21.6,3
2018-09-08,18.4,12.1,2.2,22.4,53
2018-09-09,19.0,13.7,0.5,24.7,51
2018-09-10,19.2,13.7,0.2,22.4,51
2018-09-11,18.7,15.2,4.2,24.6,53
2018-09-12,15.9,10.2,1.9,13.7,53
2018-09-13,16.6,7.3,0.1,19.8,51
2018-09-14,16.5,12.0,2.8,28.9,53
2018-09-15,18.5,12.5,0.7,20.1,51
2018-09-16,20.8,13.5,1.4,29.0,51
2018-09-17,20.6,16.8,0.9,25.6,51
2018-09-18,20.5,16.6,1.4,36.8,51
2018-09-19,21.4,14.4,2.2,43.6,55
2018-09-20,19.6,13.5,24.5,40.5,63
2018-09-21,17.3,9.7,2.2,44.1,53
2018-09-22,12.2,10.6,8.1,20.2,55
2018-09-23,14.0,6.4,8.5,23.5,61
2018-09-24,14.4,5.2,0.0,12.1,3
2018-09-25,16.3,4.3,0.0,13.5,3
2018-09-26,17.7,7.9,0.0,11.5,0
2018-09-27,19.1,7.4,0.0,14.0,2
2018-09-28,15.2,8.1,0.0,19.1,3
2018-09-29,15.6,3.3,0.0,9.7,3
2018-09-30,14.5,8.1,0.2,19.4,51
2018-10-01,14.2,6.6,0.0,18.6,3
2018-10-02,18.6,11.3,0.2,31.0,51
2018-10-03,17.2,11.6,0.0,18.7,3
2018-10-04,18.8,12.4,0.0,16.4,3
2018-10-05,18.1,11.2,0.1,14.5,51
2018-10-06,12.3,7.8,9.0,29.6,61
2018-10-07,12.3,3.1,0.0,15.6,3
2018-10-08,15.6,9.7,0.0,23.2,3
2018-10-09,18.6,9.8,0.0,20.6,3
2018-10-10,21.9,10.1,0.0,22.2,3
2018-10-11,17.5,12.8,1.7,30.3,53
2018-10-12,18.6,12.8,13.3,43.6,61
2018-10-13,21.7,16.1,2.8,39.8,53
2018-10-14,14.6,9.0,17.6,19.2,63
2018-10-15,12.2,9.2,10.4,22.4,61
2018-10-16,17.2,10.1,0.7,13.7,51
2018-10-17,15.2,11.4,0.4,16.5,51
2018-10-18,14.3,7.6,0.0,16.6,3
2018-10-19,14.3,4.8,0.0,7.8,3
2018-10-20,15.8,8.2,0.0,10.8,3
2018-10-21,15.7,9.8,0.0,21.7,3
2018-10-22,12.6,5.8,0.0,20.3,3
2018-10-23,15.1,6.7,0.0,19.2,3
2018-10-24,15.0,6.9,0.0,15.1,3
2018-10-25,11.9,4.3,0.0,14.1,3
2018-10-26,10.5,5.1,0.8,22.1,51
2018-10-27,6.5,2.0,2.2,26.4,73
2018-10-28,8.9,2.4,0.0,29.3,2
2018-10-29,7.7,-0.2,0.0,16.3,3
2018-10-30,7.4,-0.3,0.0,13.2,3
2018-10-31,12.4,1.1,0.5,24.8,51
2018-11-01,10.8,4.1,4.9,16.4,61
2018-11-02,10.1,2.0,0.0,13.8,3
2018-11-03,14.2,7.4,0.0,31.7,3
2018-11-04,13.2,10.0,3.3,30.2,53
2018-11-05,15.9,8.9,0.9,16.1,53
2018-11-06,15.0,11.2,3.4,29.7,61
2018-11-07,12.7,7.3,13.0,34.6,61
2018-11-08,12.1,6.3,1.9,26.6,51
2018-11-09,12.7,9.8,13.6,42.3,63
2018-11-10,12.1,8.3,2.0,23.1,53
2018-11-11,12.3,8.1,1.0,25.0,53
2018-11-12,12.8,8.8,0.0,28.0,3
2018-11-13,12.8,8.6,0.3,21.9,51
2018-11-14,13.7,9.3,0.1,27.0,51
2018-11-15,14.8,8.8,0.1,20.9,51
2018-11-16,14.4,11.0,0.0,16.1,3
2018-11-17,10.7,5.7,0.0,20.9,3
2018-11-18,10.5,5.0,0.0,21.9,3
2018-11-19,8.4,4.9,0.0,27.9,3
2018-11-20,6.4,3.3,1.1,29.2,51
2018-11-21,7.6,1.1,0.3,17.1,51
2018-11-22,6.3,-0.6,0.0,15.9,3
2018-11-23,8.7,3.2,0.3,19.5,51
2018-11-24,8.7,6.7,6.1,23.5,61
2018-11-25,8.4,3.6,0.0,22.4,3
2018-11-26,7.6,2.2,0.0,12.5,3
2018-11-27,10.3,1.0,11.8,34.3,63
2018-11-28,13.9,7.6,3.7,39.6,53
2018-11-29,13.7,8.2,11.1,48.5,61
2018-11-30,10.1,7.0,1.7,26.0,51
2018-12-01,13.3,6.8,7.7,29.8,61
2018-12-02,13.4,11.0,7.2,30.7,53
2018-12-03,11.7,6.4,5.1,31.8,55
2018-12-04,7.4,2.1,3.3,17.4,53
2018-12-05,12.5,4.7,12.1,23.9,61
2018-12-06,13.0,9.7,2.6,24.2,51
2018-12-07,13.1,6.8,13.8,40.9,63
2018-12-08,11.7,8.2,3.0,44.3,53
2018-12-09,10.3,6.6,1.1,43.5,51
2018-12-10,8.3,4.8,0.0,19.2,3
2018-12-11,9.8,4.3,0.0,16.1,3
2018-12-12,8.3,4.7,0.0,25.0,3
2018-12-13,5.4,0.4,0.0,31.1,3
2018-12-14,3.9,-1.2,0.0,19.8,3
2018-12-15,10.2,2.9,12.7,38.3,61
2018-12-16,9.1,4.5,7.1,26.2,63
2018-12-17,10.0,5.4,0.2,27.6,51
2018-12-18,10.7,6.4,17.2,38.0,63
2018-12-19,9.0,5.9,1.1,22.2,51
2018-12-20,9.2,6.7,3.8,29.7,53
2018-12-21,12.4,8.7,7.8,40.4,61
2018-12-22,10.7,8.1,0.8,34.7,51
2018-12-23,12.0,6.9,9.5,25.2,61
2018-12-24,7.3,6.0,0.1,13.3,51
2018-12-25,10.4,5.5,0.0,12.0,3
2018-12-26,10.2,6.7,0.0,10.2,3
2018-12-27,7.2,2.9,0.0,7.9,3
2018-12-28,9.9,5.5,0.0,15.5,3
2018-12-29,11.3,8.5,0.0,28.6,3
2018-12-30,10.7,8.3,0.2,18.0,51
2018-12-31,10.0,7.7,0.4,15.0,51
2019-01-01,9.9,4.2,0.2,17.2,51
2019-01-02,5.1,-0.7,0.0,11.1,2
2019-01-03,4.2,-2.0,0.0,7.6,3
2019-01-04,2.6,-3.9,0.0,7.4,2
2019-01-05,6.0,-1.8,0.0,13.4,3
2019-01-06,8.8,4.5,0.0,11.3,3
2019-01-07,9.9,4.9,0.2,29.9,51
2019-01-08,9.8,3.9,0.1,18.9,51
2019-01-09,5.2,0.5,0.0,15.9,3
2019-01-10,6.5,-2.0,0.0,8.8,3
2019-01-11,8.5,3.8,0.2,12.8,51
2019-01-12,9.7,4.8,0.0,27.0,3
2019-01-13,10.4,7.5,0.0,39.2,3
2019-01-14,8.9,4.5,0.0,21.9,3
2019-01-15,9.4,4.7,0.5,21.8,51
2019-01-16,9.7,4.2,3.0,25.2,53
2019-01-17,5.4,0.3,1.2,19.2,53
2019-01-18,6.5,-0.2,3.3,26.2,55
2019-01-19,8.2,3.3,3.9,25.2,55
2019-01-20,5.5,1.0,0.0,9.5,3
2019-01-21,6.1,-0.1,0.5,25.8,53
2019-01-22,5.7,0.7,4.1,31.6,71
2019-01-23,4.8,-0.7,0.0,18.6,3
2019-01-24,7.1,-0.1,0.2,11.5,51
2019-01-25,11.0,6.0,0.2,20.5,51
2019-01-26,9.4,7.5,3.8,30.8,55
2019-01-27,7.4,3.3,3.4,35.5,61
2019-01-28,5.9,0.6,0.0,20.2,3
2019-01-29,5.6,0.3,8.0,17.8,73
2019-01-30,4.4,-0.9,0.0,13.6,3
2019-01-31,3.4,-3.0,3.1,25.8,73
2019-02-01,2.2,-0.1,4.5,31.1,73
2019-02-02,4.7,-3.1,0.0,21.9,2
2019-02-03,7.4,-2.7,0.0,22.9,3
2019-02-04,10.8,2.9,11.1,38.3,63
2019-02-05,11.1,1.8,2.8,25.0,55
2019-02-06,11.0,6.3,1.2,22.1,51
2019-02-07,8.2,5.8,5.2,50.4,61
2019-02-08,11.2,7.0,14.3,40.3,63
2019-02-09,9.2,6.3,3.0,43.4,51
2019-02-10,7.3,4.2,4.6,28.3,55
2019-02-11,9.5,3.8,0.0,31.8,3
2019-02-12,10.7,2.4,0.0,18.4,3
2019-02-13,10.7,5.7,0.0,19.6,3
2019-02-14,11.6,2.9,0.0,15.7,3
2019-02-15,13.6,4.5,0.0,21.7,2
2019-02-16,13.0,8.2,1.0,26.6,51
2019-02-17,12.2,8.0,0.6,29.7,51
2019-02-18,10.3,6.1,1.6,22.0,61
2019-02-19,10.3,4.9,0.0,22.1,3
2019-02-20,11.8,7.7,0.0,27.3,3
2019-02-21,13.5,7.1,0.4,21.2,51
2019-02-22,12.2,4.9,0.0,19.9,3
2019-02-23,15.5,6.7,0.0,20.2,3
2019-02-24,14.8,2.6,0.0,11.5,3
2019-02-25,15.4,0.7,0.0,11.5,3
2019-02-26,16.1,3.4,0.0,13.8,0
2019-02-27,16.6,4.0,0.0,10.3,0
2019-02-28,10.9,6.8,5.3,22.8,61
2019-03-01,11.6,5.8,0.2,20.2,51
2019-03-02,12.8,7.8,3.7,32.6,53
2019-03-03,12.0,6.7,4.5,39.6,55
2019-03-04,8.4,3.5,1.2,40.4,53
2019-03-05,10.0,4.1,7.3,28.4,61
2019-03-06,12.7,7.3,12.2,35.3,61
2019-03-07,9.0,5.7,2.3,42.5,53
2019-03-08,9.9,2.9,2.6,25.8,53
2019-03-09,11.0,6.5,2.5,43.3,53
2019-03-10,10.5,4.2,6.9,50.6,63
2019-03-11,9.2,4.0,0.1,31.7,51
2019-03-12,10.3,3.7,13.2,40.7,63
2019-03-13,10.0,6.6,0.5,46.1,51
2019-03-14,12.2,7.5,7.1,48.4,61
2019-03-15,11.4,8.8,5.0,43.6,53
2019-03-16,12.1,6.4,8.2,48.1,61
2019-03-17,8.5,3.4,1.4,30.6,51
2019-03-18,9.3,4.7,0.6,21.3,51
2019-03-19,11.9,5.8,0.1,18.4,51
2019-03-20,12.9,8.3,0.0,15.9,3
2019-03-21,12.5,7.5,0.0,11.7,3
2019-03-22,12.5,7.6,0.4,18.8,51
2019-03-23,11.8,7.8,0.0,15.8,3
2019-03-24,11.7,4.2,0.0,17.0,3
2019-03-25,11.7,4.3,0.0,21.3,2
2019-03-26,11.9,1.8,0.0,15.5,3
2019-03-27,12.9,2.9,0.0,13.1,3
2019-03-28,13.7,1.1,0.0,10.0,3
2019-03-29,13.7,2.9,0.0,8.7,3
2019-03-30,14.4,3.3,0.0,10.9,3
2019-03-31,12.4,5.5,0.0,23.5,3
2019-04-01,14.3,3.3,0.0,15.7,3
2019-04-02,8.9,2.6,3.4,25.2,53
2019-04-03,6.6,-1.2,1.4,12.7,51
2019-04-04,8.5,1.7,12.1,25.9,73
2019-04-05,9.7,5.4,5.8,31.9,55
2019-04-06,11.7,5.0,0.0,22.3,3
2019-04-07,14.0,6.1,0.3,20.5,51
2019-04-08,13.9,7.9,2.0,11.9,51
2019-04-09,10.0,6.4,11.3,20.4,61
2019-04-10,10.9,3.7,0.0,19.6,3
2019-04-11,10.5,-0.3,0.0,13.8,3
2019-04-12,10.0,4.0,0.0,15.8,3
2019-04-13,9.6,3.2,0.0,19.5,3
2019-04-14,8.8,0.9,0.0,22.0,3
2019-04-15,12.6,4.0,0.1,29.0,51
2019-04-16,12.3,6.4,4.8,16.2,53
